
----------------------------------------------------------------------------------------------------
Arguments :- 
input : D
resampling : under_sampling
classifier : NB
samplingType : leastConfidence
testsize : 0.2
manualAnnotationsCount : 30
maxIterations : 25
comments : Ruby-RF_LC-12-12

----------------------------------------------------------------------------------------------------

Analysis of  Label Classification  : 
#Ind,#LM Ind,#LM Rela,#LM Testing,#LM Training,#Rela,CV,ConfusionM,Iteration,LM CV,LM ConfusionM,LM RelaF1,LM RelaPre,LM RelaRcl,LM RelaSup,LM f1,LM indF1,LM indPre,LM indRcl,LM indSup,LM prec,LM rcl,RelaF1,RelaPre,RelaRcl,RelaSup,Testing,Total data,Training,f1,indF1,indPrec,indRcl,indSup,prec,rcl
115.0,115.0,115.0,1338.0,230.0,115.0,"[0.7173913  0.65217391 0.58695652 0.60869565 0.69565217 0.60869565
 0.69565217 0.58695652 0.54347826 0.7173913  0.73913043 0.63043478
 0.60869565 0.7173913  0.56521739]","[[387, 298], [144, 509]]",1.0,"[0.67391304 0.65217391 0.60869565 0.69565217 0.67391304 0.63043478
 0.69565217 0.65217391 0.56521739 0.63043478 0.69565217 0.60869565
 0.63043478 0.63043478 0.58695652]","[[387, 298], [144, 509]]",0.70,0.63,0.78,653.0,0.67,0.64,0.73,0.56,685.0,0.68,0.67,0.70,0.63,0.78,653.0,1338.0,1568.0,230.0,0.67,0.64,0.73,0.56,685.0,0.68,0.67
145.0,145.0,145.0,1218.0,290.0,145.0,"[0.72413793 0.63793103 0.65517241 0.60344828 0.5862069  0.53448276
 0.60344828 0.62068966 0.68965517 0.55172414 0.60344828 0.67241379
 0.62068966 0.62068966 0.55172414]","[[379, 276], [119, 504]]",2.0,"[0.62068966 0.63793103 0.70689655 0.67241379 0.63793103 0.70689655
 0.62068966 0.63793103 0.63793103 0.62068966 0.65517241 0.70689655
 0.75862069 0.67241379 0.63793103]","[[393, 232], [134, 459]]",0.71,0.66,0.77,593.0,0.70,0.68,0.75,0.63,625.0,0.70,0.70,0.72,0.65,0.81,623.0,1278.0,1568.0,290.0,0.69,0.66,0.76,0.58,655.0,0.70,0.69
175.0,175.0,175.0,1158.0,350.0,175.0,"[0.68571429 0.71428571 0.67142857 0.55714286 0.61428571 0.68571429
 0.7        0.64285714 0.61428571 0.65714286 0.68571429 0.62857143
 0.68571429 0.68571429 0.61428571]","[[370, 255], [100, 493]]",3.0,"[0.74285714 0.68571429 0.74285714 0.77142857 0.71428571 0.7
 0.67142857 0.75714286 0.62857143 0.68571429 0.72857143 0.65714286
 0.68571429 0.7        0.61428571]","[[366, 229], [113, 450]]",0.72,0.66,0.80,563.0,0.70,0.68,0.76,0.62,595.0,0.71,0.71,0.74,0.66,0.83,593.0,1218.0,1568.0,350.0,0.71,0.68,0.79,0.59,625.0,0.72,0.71
205.0,205.0,205.0,1098.0,410.0,205.0,"[0.57317073 0.70731707 0.57317073 0.63414634 0.67073171 0.63414634
 0.68292683 0.70731707 0.70731707 0.58536585 0.65853659 0.65853659
 0.69512195 0.6097561  0.68292683]","[[355, 240], [76, 487]]",4.0,"[0.73170732 0.70731707 0.69512195 0.69512195 0.73170732 0.62195122
 0.70731707 0.64634146 0.74390244 0.73170732 0.70731707 0.69512195
 0.68292683 0.74390244 0.7195122 ]","[[354, 211], [94, 439]]",0.74,0.68,0.82,533.0,0.72,0.70,0.79,0.63,565.0,0.73,0.73,0.76,0.67,0.87,563.0,1158.0,1568.0,410.0,0.72,0.69,0.82,0.60,595.0,0.75,0.73
235.0,235.0,235.0,1038.0,470.0,235.0,"[0.70212766 0.76595745 0.67021277 0.69148936 0.65957447 0.71276596
 0.62765957 0.71276596 0.64893617 0.72340426 0.70212766 0.72340426
 0.64893617 0.72340426 0.62765957]","[[357, 208], [66, 467]]",5.0,"[0.75531915 0.69148936 0.72340426 0.65957447 0.73404255 0.70212766
 0.68085106 0.72340426 0.74468085 0.76595745 0.77659574 0.75531915
 0.70212766 0.79787234 0.67021277]","[[354, 181], [80, 423]]",0.76,0.70,0.84,503.0,0.75,0.73,0.82,0.66,535.0,0.76,0.75,0.77,0.69,0.88,533.0,1098.0,1568.0,470.0,0.75,0.72,0.84,0.63,565.0,0.77,0.75
265.0,265.0,265.0,978.0,530.0,265.0,"[0.67924528 0.72641509 0.72641509 0.68867925 0.72641509 0.70754717
 0.78301887 0.79245283 0.66037736 0.61320755 0.70754717 0.68867925
 0.72641509 0.63207547 0.60377358]","[[352, 183], [52, 451]]",6.0,"[0.79245283 0.75471698 0.77358491 0.70754717 0.76415094 0.79245283
 0.83962264 0.72641509 0.66037736 0.66037736 0.73584906 0.72641509
 0.72641509 0.76415094 0.79245283]","[[340, 165], [71, 402]]",0.77,0.71,0.85,473.0,0.76,0.74,0.83,0.67,505.0,0.77,0.76,0.79,0.71,0.90,503.0,1038.0,1568.0,530.0,0.77,0.75,0.87,0.66,535.0,0.79,0.78
295.0,295.0,295.0,918.0,590.0,295.0,"[0.61864407 0.66101695 0.72881356 0.70338983 0.68644068 0.66101695
 0.70338983 0.66101695 0.70338983 0.62711864 0.70338983 0.68644068
 0.70338983 0.71186441 0.71186441]","[[339, 166], [46, 427]]",7.0,"[0.70338983 0.80508475 0.72881356 0.61864407 0.81355932 0.77966102
 0.73728814 0.78813559 0.75423729 0.70338983 0.75423729 0.74576271
 0.76271186 0.77966102 0.72881356]","[[328, 147], [53, 390]]",0.80,0.73,0.88,443.0,0.78,0.77,0.86,0.69,475.0,0.79,0.79,0.80,0.72,0.90,473.0,978.0,1568.0,590.0,0.78,0.76,0.88,0.67,505.0,0.80,0.79
325.0,325.0,325.0,858.0,650.0,325.0,"[0.70769231 0.63076923 0.70769231 0.66153846 0.68461538 0.66923077
 0.73076923 0.63846154 0.63076923 0.66923077 0.66153846 0.70769231
 0.66923077 0.68461538 0.73076923]","[[335, 140], [38, 405]]",8.0,"[0.79230769 0.77692308 0.79230769 0.78461538 0.7        0.76153846
 0.73846154 0.8        0.77692308 0.70769231 0.78461538 0.74615385
 0.82307692 0.74615385 0.78461538]","[[308, 137], [49, 364]]",0.80,0.73,0.88,413.0,0.78,0.77,0.86,0.69,445.0,0.79,0.79,0.82,0.74,0.91,443.0,918.0,1568.0,650.0,0.80,0.79,0.90,0.71,475.0,0.82,0.81
355.0,355.0,355.0,798.0,710.0,355.0,"[0.73943662 0.67605634 0.78873239 0.76760563 0.71830986 0.76760563
 0.74647887 0.69014085 0.75352113 0.67605634 0.67605634 0.69014085
 0.66901408 0.74647887 0.74647887]","[[320, 125], [34, 379]]",9.0,"[0.75352113 0.73943662 0.76760563 0.73943662 0.81690141 0.73943662
 0.74647887 0.81690141 0.74647887 0.80985915 0.77464789 0.76056338
 0.77464789 0.74647887 0.79577465]","[[300, 115], [49, 334]]",0.80,0.74,0.87,383.0,0.79,0.79,0.86,0.72,415.0,0.80,0.80,0.83,0.75,0.92,413.0,858.0,1568.0,710.0,0.81,0.80,0.90,0.72,445.0,0.83,0.82
385.0,385.0,385.0,738.0,770.0,385.0,"[0.75974026 0.75324675 0.73376623 0.74025974 0.68831169 0.75324675
 0.71428571 0.77272727 0.75974026 0.69480519 0.72077922 0.71428571
 0.72727273 0.75974026 0.69480519]","[[309, 106], [28, 355]]",10.0,"[0.75324675 0.78571429 0.76623377 0.76623377 0.81168831 0.75974026
 0.77922078 0.84415584 0.77272727 0.82467532 0.77272727 0.78571429
 0.77272727 0.81168831 0.74025974]","[[280, 105], [44, 309]]",0.81,0.75,0.88,353.0,0.80,0.79,0.86,0.73,385.0,0.81,0.80,0.84,0.77,0.93,383.0,798.0,1568.0,770.0,0.83,0.82,0.92,0.74,415.0,0.84,0.84
