
----------------------------------------------------------------------------------------------------
Arguments :- 
input : D
resampling : under_sampling
classifier : SVM
samplingType : leastConfidence
testsize : 0.2
manualAnnotationsCount : 30
maxIterations : 25
comments : Ruby-RF_LC-12-12

----------------------------------------------------------------------------------------------------

Analysis of  Label Classification  : 
#Ind,#LM Ind,#LM Rela,#LM Testing,#LM Training,#Rela,CV,ConfusionM,Iteration,LM CV,LM ConfusionM,LM RelaF1,LM RelaPre,LM RelaRcl,LM RelaSup,LM f1,LM indF1,LM indPre,LM indRcl,LM indSup,LM prec,LM rcl,RelaF1,RelaPre,RelaRcl,RelaSup,Testing,Total data,Training,f1,indF1,indPrec,indRcl,indSup,prec,rcl
115.0,115.0,115.0,1338.0,230.0,115.0,"[0.67391304 0.60869565 0.65217391 0.67391304 0.60869565 0.65217391
 0.58695652 0.65217391 0.60869565 0.60869565 0.65217391 0.65217391
 0.67391304 0.7173913  0.63043478]","[[565, 120], [236, 417]]",1.0,"[0.58695652 0.63043478 0.69565217 0.60869565 0.73913043 0.63043478
 0.73913043 0.69565217 0.63043478 0.63043478 0.63043478 0.63043478
 0.65217391 0.63043478 0.69565217]","[[565, 120], [236, 417]]",0.70,0.78,0.64,653.0,0.73,0.76,0.71,0.82,685.0,0.74,0.73,0.70,0.78,0.64,653.0,1338.0,1568.0,230.0,0.73,0.76,0.71,0.82,685.0,0.74,0.73
145.0,145.0,145.0,1218.0,290.0,145.0,"[0.72413793 0.63793103 0.70689655 0.68965517 0.74137931 0.63793103
 0.74137931 0.63793103 0.79310345 0.67241379 0.68965517 0.70689655
 0.67241379 0.74137931 0.67241379]","[[592, 63], [234, 389]]",2.0,"[0.74137931 0.72413793 0.67241379 0.70689655 0.60344828 0.75862069
 0.5862069  0.72413793 0.65517241 0.72413793 0.72413793 0.77586207
 0.67241379 0.67241379 0.72413793]","[[554, 71], [196, 397]]",0.75,0.85,0.67,593.0,0.78,0.81,0.74,0.89,625.0,0.79,0.78,0.72,0.86,0.62,623.0,1278.0,1568.0,290.0,0.76,0.80,0.72,0.90,655.0,0.79,0.76
175.0,175.0,175.0,1158.0,350.0,175.0,"[0.68571429 0.75714286 0.78571429 0.7        0.78571429 0.8
 0.67142857 0.68571429 0.74285714 0.67142857 0.65714286 0.68571429
 0.74285714 0.74285714 0.8       ]","[[580, 45], [230, 363]]",3.0,"[0.72857143 0.77142857 0.75714286 0.77142857 0.62857143 0.71428571
 0.72857143 0.74285714 0.74285714 0.65714286 0.82857143 0.71428571
 0.75714286 0.67142857 0.71428571]","[[519, 76], [174, 389]]",0.76,0.84,0.69,563.0,0.78,0.81,0.75,0.87,595.0,0.79,0.78,0.73,0.89,0.61,593.0,1218.0,1568.0,350.0,0.77,0.81,0.72,0.93,625.0,0.80,0.77
205.0,205.0,205.0,1098.0,410.0,205.0,"[0.7804878  0.73170732 0.76829268 0.79268293 0.73170732 0.74390244
 0.82926829 0.70731707 0.74390244 0.74390244 0.7195122  0.7804878
 0.7804878  0.80487805 0.76829268]","[[561, 34], [211, 352]]",4.0,"[0.70731707 0.64634146 0.73170732 0.82926829 0.69512195 0.74390244
 0.73170732 0.68292683 0.7195122  0.76829268 0.79268293 0.70731707
 0.70731707 0.7195122  0.74390244]","[[499, 66], [164, 369]]",0.76,0.85,0.69,533.0,0.79,0.81,0.75,0.88,565.0,0.80,0.79,0.74,0.91,0.63,563.0,1158.0,1568.0,410.0,0.78,0.82,0.73,0.94,595.0,0.82,0.78
235.0,235.0,235.0,1038.0,470.0,235.0,"[0.77659574 0.78723404 0.80851064 0.77659574 0.78723404 0.78723404
 0.78723404 0.74468085 0.74468085 0.78723404 0.81914894 0.79787234
 0.76595745 0.79787234 0.74468085]","[[544, 21], [200, 333]]",5.0,"[0.77659574 0.73404255 0.74468085 0.73404255 0.81914894 0.77659574
 0.82978723 0.72340426 0.77659574 0.78723404 0.74468085 0.80851064
 0.77659574 0.75531915 0.77659574]","[[486, 49], [128, 375]]",0.81,0.88,0.75,503.0,0.83,0.85,0.79,0.91,535.0,0.84,0.83,0.75,0.94,0.62,533.0,1098.0,1568.0,470.0,0.79,0.83,0.73,0.96,565.0,0.84,0.79
265.0,265.0,265.0,978.0,530.0,265.0,"[0.82075472 0.80188679 0.80188679 0.77358491 0.81132075 0.75471698
 0.71698113 0.77358491 0.83962264 0.86792453 0.73584906 0.78301887
 0.78301887 0.79245283 0.82075472]","[[524, 11], [174, 329]]",6.0,"[0.78301887 0.74528302 0.76415094 0.73584906 0.72641509 0.74528302
 0.77358491 0.81132075 0.70754717 0.78301887 0.78301887 0.77358491
 0.81132075 0.75471698 0.72641509]","[[450, 55], [94, 379]]",0.84,0.87,0.80,473.0,0.85,0.86,0.83,0.89,505.0,0.85,0.85,0.78,0.97,0.65,503.0,1038.0,1568.0,530.0,0.82,0.85,0.75,0.98,535.0,0.86,0.82
295.0,295.0,295.0,918.0,590.0,295.0,"[0.81355932 0.89830508 0.8220339  0.81355932 0.77966102 0.8559322
 0.83050847 0.77966102 0.75423729 0.77118644 0.75423729 0.8220339
 0.80508475 0.8220339  0.80508475]","[[496, 9], [147, 326]]",7.0,"[0.72881356 0.78813559 0.76271186 0.77966102 0.83898305 0.69491525
 0.75423729 0.81355932 0.78813559 0.8220339  0.72881356 0.83898305
 0.71186441 0.80508475 0.77118644]","[[419, 56], [80, 363]]",0.84,0.87,0.82,443.0,0.85,0.86,0.84,0.88,475.0,0.85,0.85,0.81,0.97,0.69,473.0,978.0,1568.0,590.0,0.84,0.86,0.77,0.98,505.0,0.87,0.84
325.0,325.0,325.0,858.0,650.0,325.0,"[0.88461538 0.76923077 0.81538462 0.82307692 0.81538462 0.79230769
 0.83846154 0.80769231 0.82307692 0.8        0.78461538 0.81538462
 0.86153846 0.83076923 0.86153846]","[[473, 2], [132, 311]]",8.0,"[0.77692308 0.8        0.87692308 0.79230769 0.77692308 0.77692308
 0.81538462 0.83076923 0.82307692 0.86923077 0.80769231 0.84615385
 0.79230769 0.83076923 0.77692308]","[[397, 48], [72, 341]]",0.85,0.88,0.83,413.0,0.86,0.87,0.85,0.89,445.0,0.86,0.86,0.82,0.99,0.70,443.0,918.0,1568.0,650.0,0.85,0.88,0.78,1.00,475.0,0.89,0.85
355.0,355.0,355.0,798.0,710.0,355.0,"[0.87323944 0.81690141 0.85211268 0.81690141 0.85915493 0.87323944
 0.84507042 0.83802817 0.85211268 0.85915493 0.83802817 0.85211268
 0.81690141 0.88028169 0.83802817]","[[444, 1], [120, 293]]",9.0,"[0.80985915 0.83802817 0.78873239 0.81690141 0.77464789 0.83098592
 0.78873239 0.78873239 0.82394366 0.82394366 0.8028169  0.85211268
 0.80985915 0.81690141 0.85211268]","[[374, 41], [66, 317]]",0.86,0.89,0.83,383.0,0.87,0.87,0.85,0.90,415.0,0.87,0.86,0.83,1.00,0.71,413.0,858.0,1568.0,710.0,0.85,0.88,0.79,1.00,445.0,0.89,0.85
385.0,385.0,385.0,738.0,770.0,385.0,"[0.83116883 0.7987013  0.87662338 0.85714286 0.80519481 0.88311688
 0.81818182 0.87662338 0.85064935 0.82467532 0.81818182 0.84415584
 0.81818182 0.80519481 0.85064935]","[[414, 1], [110, 273]]",10.0,"[0.81818182 0.83766234 0.83766234 0.87012987 0.83766234 0.85064935
 0.84415584 0.84415584 0.82467532 0.82467532 0.84415584 0.78571429
 0.81168831 0.87012987 0.83766234]","[[358, 27], [57, 296]]",0.88,0.92,0.84,353.0,0.89,0.89,0.86,0.93,385.0,0.89,0.88,0.83,1.00,0.71,383.0,798.0,1568.0,770.0,0.86,0.88,0.79,1.00,415.0,0.89,0.86
