
----------------------------------------------------------------------------------------------------
Arguments :- 
input : D
resampling : under_sampling
classifier : SVM
samplingType : leastConfidence
testsize : 0.2
manualAnnotationsCount : 50
maxIterations : 21
comments : Typo3-RF_LC-12-12

----------------------------------------------------------------------------------------------------

Analysis of  Label Classification  : 
#Ind,#LM Ind,#LM Rela,#LM Testing,#LM Training,#Rela,CV,ConfusionM,Iteration,LM CV,LM ConfusionM,LM RelaF1,LM RelaPre,LM RelaRcl,LM RelaSup,LM f1,LM indF1,LM indPre,LM indRcl,LM indSup,LM prec,LM rcl,RelaF1,RelaPre,RelaRcl,RelaSup,Testing,Total data,Training,f1,indF1,indPrec,indRcl,indSup,prec,rcl
198.0,198.0,198.0,2252.0,396.0,198.0,"[0.65       0.69620253 0.63291139 0.55696203 0.56962025 0.625
 0.64556962 0.6835443  0.60759494 0.63291139 0.6375     0.63291139
 0.64556962 0.69620253 0.63291139]","[[847, 279], [460, 666]]",1.0,"[0.5375     0.58227848 0.64556962 0.59493671 0.70886076 0.6625
 0.58227848 0.62025316 0.62025316 0.60759494 0.625      0.67088608
 0.60759494 0.63291139 0.63291139]","[[847, 279], [460, 666]]",0.64,0.70,0.59,1126.0,0.67,0.70,0.65,0.75,1126.0,0.68,0.67,0.64,0.70,0.59,1126.0,2252.0,2648.0,396.0,0.67,0.70,0.65,0.75,1126.0,0.68,0.67
248.0,248.0,248.0,2052.0,496.0,248.0,"[0.67       0.67676768 0.71717172 0.62626263 0.70707071 0.69
 0.72727273 0.75757576 0.66666667 0.65656566 0.68       0.71717172
 0.70707071 0.60606061 0.6969697 ]","[[923, 153], [490, 586]]",2.0,"[0.63       0.58585859 0.64646465 0.58585859 0.64646465 0.62
 0.66666667 0.6969697  0.6969697  0.65656566 0.66       0.60606061
 0.71717172 0.64646465 0.60606061]","[[804, 222], [380, 646]]",0.68,0.74,0.63,1026.0,0.70,0.73,0.68,0.78,1026.0,0.71,0.71,0.65,0.79,0.54,1076.0,2152.0,2648.0,496.0,0.69,0.74,0.65,0.86,1076.0,0.72,0.70
298.0,298.0,298.0,1952.0,596.0,298.0,"[0.68333333 0.76470588 0.7394958  0.7394958  0.77310924 0.74166667
 0.69747899 0.67226891 0.6302521  0.71428571 0.71666667 0.67226891
 0.73109244 0.73109244 0.69747899]","[[931, 95], [494, 532]]",3.0,"[0.64166667 0.66386555 0.66386555 0.66386555 0.70588235 0.60833333
 0.66386555 0.68067227 0.72268908 0.59663866 0.675      0.73109244
 0.66386555 0.64705882 0.67226891]","[[784, 192], [358, 618]]",0.69,0.76,0.63,976.0,0.72,0.74,0.69,0.80,976.0,0.72,0.72,0.64,0.85,0.52,1026.0,2052.0,2648.0,596.0,0.70,0.76,0.65,0.91,1026.0,0.75,0.71
348.0,348.0,348.0,1852.0,696.0,348.0,"[0.73571429 0.74100719 0.79136691 0.77697842 0.72661871 0.71428571
 0.71942446 0.74820144 0.73381295 0.79136691 0.77142857 0.69064748
 0.78417266 0.76258993 0.70503597]","[[913, 63], [490, 486]]",4.0,"[0.63571429 0.66906475 0.74100719 0.69064748 0.66906475 0.66428571
 0.6618705  0.69784173 0.69064748 0.74820144 0.71428571 0.70503597
 0.79856115 0.70503597 0.64748201]","[[766, 160], [338, 588]]",0.70,0.79,0.63,926.0,0.73,0.75,0.69,0.83,926.0,0.74,0.73,0.64,0.89,0.50,976.0,1952.0,2648.0,696.0,0.70,0.77,0.65,0.94,976.0,0.77,0.72
398.0,398.0,398.0,1752.0,796.0,398.0,"[0.79375    0.71069182 0.74213836 0.74842767 0.74842767 0.76875
 0.72955975 0.77358491 0.80503145 0.74213836 0.75625    0.79874214
 0.7672956  0.74842767 0.76100629]","[[870, 56], [456, 470]]",5.0,"[0.74375    0.64779874 0.72327044 0.74842767 0.70440252 0.70625
 0.68553459 0.69811321 0.69811321 0.77358491 0.7        0.72327044
 0.65408805 0.73584906 0.7672956 ]","[[739, 137], [300, 576]]",0.72,0.81,0.66,876.0,0.75,0.77,0.71,0.84,876.0,0.76,0.75,0.65,0.89,0.51,926.0,1852.0,2648.0,796.0,0.71,0.77,0.66,0.94,926.0,0.77,0.72
448.0,448.0,448.0,1652.0,896.0,448.0,"[0.76666667 0.74860335 0.79329609 0.76536313 0.83240223 0.80555556
 0.70949721 0.76536313 0.81005587 0.7877095  0.8        0.75977654
 0.80446927 0.77094972 0.77094972]","[[841, 35], [425, 451]]",6.0,"[0.77222222 0.73184358 0.70391061 0.7150838  0.70391061 0.74444444
 0.72625698 0.77094972 0.73184358 0.70949721 0.68888889 0.73743017
 0.77653631 0.73184358 0.75977654]","[[708, 118], [256, 570]]",0.75,0.83,0.69,826.0,0.77,0.79,0.73,0.86,826.0,0.78,0.77,0.66,0.93,0.51,876.0,1752.0,2648.0,896.0,0.72,0.79,0.66,0.96,876.0,0.80,0.74
498.0,498.0,498.0,1552.0,996.0,498.0,"[0.825      0.84422111 0.74874372 0.77386935 0.74371859 0.765
 0.82914573 0.82914573 0.81407035 0.74874372 0.795      0.77386935
 0.76884422 0.79899497 0.76884422]","[[809, 17], [391, 435]]",7.0,"[0.77       0.74371859 0.75879397 0.71356784 0.76884422 0.755
 0.72864322 0.75879397 0.78894472 0.73869347 0.72       0.71859296
 0.71356784 0.74371859 0.77889447]","[[678, 98], [229, 547]]",0.77,0.85,0.70,776.0,0.79,0.81,0.75,0.87,776.0,0.80,0.79,0.68,0.96,0.53,826.0,1652.0,2648.0,996.0,0.74,0.80,0.67,0.98,826.0,0.82,0.75
548.0,548.0,548.0,1452.0,1096.0,548.0,"[0.77272727 0.85388128 0.79452055 0.78082192 0.79908676 0.80454545
 0.83105023 0.78082192 0.83561644 0.78995434 0.78636364 0.79908676
 0.75342466 0.79452055 0.75799087]","[[767, 9], [354, 422]]",8.0,"[0.8        0.7716895  0.71232877 0.82191781 0.75342466 0.76818182
 0.78082192 0.73059361 0.78538813 0.79908676 0.76363636 0.82191781
 0.80365297 0.80365297 0.73972603]","[[651, 75], [203, 523]]",0.79,0.87,0.72,726.0,0.81,0.82,0.76,0.90,726.0,0.82,0.81,0.70,0.98,0.54,776.0,1552.0,2648.0,1096.0,0.75,0.81,0.68,0.99,776.0,0.83,0.77
598.0,598.0,598.0,1352.0,1196.0,598.0,"[0.78333333 0.79079498 0.81171548 0.81171548 0.76987448 0.82083333
 0.82426778 0.77824268 0.79079498 0.78661088 0.80416667 0.81589958
 0.84518828 0.80334728 0.79079498]","[[721, 5], [332, 394]]",9.0,"[0.825      0.80334728 0.75732218 0.76569038 0.71129707 0.8125
 0.77824268 0.76987448 0.74895397 0.75313808 0.8        0.76987448
 0.79916318 0.74058577 0.76987448]","[[609, 67], [167, 509]]",0.81,0.88,0.75,676.0,0.83,0.84,0.78,0.90,676.0,0.83,0.83,0.70,0.99,0.54,726.0,1452.0,2648.0,1196.0,0.76,0.81,0.68,0.99,726.0,0.84,0.77
648.0,648.0,648.0,1252.0,1296.0,648.0,"[0.83461538 0.84942085 0.78378378 0.83011583 0.85328185 0.84230769
 0.83011583 0.7992278  0.82625483 0.84555985 0.82307692 0.83397683
 0.81853282 0.85714286 0.82625483]","[[672, 4], [306, 370]]",10.0,"[0.81153846 0.7953668  0.76061776 0.81081081 0.80694981 0.8
 0.81467181 0.76447876 0.74903475 0.77606178 0.78846154 0.82239382
 0.78378378 0.82239382 0.81467181]","[[571, 55], [144, 482]]",0.83,0.90,0.77,626.0,0.84,0.85,0.80,0.91,626.0,0.85,0.84,0.70,0.99,0.55,676.0,1352.0,2648.0,1296.0,0.76,0.81,0.69,0.99,676.0,0.84,0.77
