
----------------------------------------------------------------------------------------------------
Arguments :- 
input : D
resampling : under_sampling
classifier : RF
samplingType : leastConfidence
testsize : 0.2
manualAnnotationsCount : 50
maxIterations : 25
comments : Typo3-RF_LC-12-12

----------------------------------------------------------------------------------------------------

Analysis of  Label Classification  : 
#Ind,#LM Ind,#LM Rela,#LM Testing,#LM Training,#Rela,CV,ConfusionM,Iteration,LM CV,LM ConfusionM,LM RelaF1,LM RelaPre,LM RelaRcl,LM RelaSup,LM f1,LM indF1,LM indPre,LM indRcl,LM indSup,LM prec,LM rcl,RelaF1,RelaPre,RelaRcl,RelaSup,Testing,Total data,Training,f1,indF1,indPrec,indRcl,indSup,prec,rcl
199.0,199.0,199.0,2262.0,398.0,199.0,"[0.575      0.5375     0.575      0.56962025 0.5443038  0.525
 0.5625     0.55       0.62025316 0.51898734 0.5125     0.6125
 0.5625     0.59493671 0.55696203]","[[443, 688], [206, 925]]",1.0,"[0.5875     0.5375     0.575      0.51898734 0.5443038  0.5375
 0.65       0.5125     0.48101266 0.55696203 0.5625     0.4375
 0.55       0.55696203 0.59493671]","[[422, 709], [200, 931]]",0.67,0.57,0.81,1131.0,0.57,0.48,0.67,0.38,1131.0,0.61,0.59,0.67,0.57,0.82,1131.0,2262.0,2660.0,398.0,0.58,0.48,0.68,0.37,1131.0,0.62,0.60
249.0,249.0,249.0,2062.0,498.0,249.0,"[0.57       0.6        0.6        0.54545455 0.52525253 0.61
 0.56       0.58       0.56565657 0.57575758 0.62       0.52
 0.52       0.5959596  0.55555556]","[[459, 622], [210, 871]]",2.0,"[0.54       0.58       0.59       0.54545455 0.56565657 0.52
 0.65       0.54       0.56565657 0.60606061 0.57       0.6
 0.54       0.57575758 0.60606061]","[[428, 603], [177, 854]]",0.69,0.59,0.82,1031.0,0.61,0.54,0.70,0.43,1031.0,0.65,0.62,0.68,0.59,0.80,1081.0,2162.0,2660.0,498.0,0.60,0.53,0.68,0.43,1081.0,0.63,0.62
299.0,299.0,299.0,1962.0,598.0,299.0,"[0.55833333 0.55833333 0.56666667 0.55462185 0.56302521 0.575
 0.56666667 0.56666667 0.58823529 0.52941176 0.56666667 0.575
 0.58333333 0.58823529 0.57983193]","[[462, 569], [204, 827]]",3.0,"[0.56666667 0.53333333 0.55       0.6302521  0.57983193 0.60833333
 0.575      0.60833333 0.62184874 0.57983193 0.59166667 0.60833333
 0.58333333 0.54621849 0.6302521 ]","[[467, 514], [180, 801]]",0.70,0.61,0.81,981.0,0.64,0.58,0.72,0.48,981.0,0.67,0.65,0.68,0.59,0.80,1031.0,2062.0,2660.0,598.0,0.61,0.54,0.69,0.44,1031.0,0.64,0.62
349.0,349.0,349.0,1862.0,698.0,349.0,"[0.59285714 0.52857143 0.58571429 0.58273381 0.53956835 0.63571429
 0.59285714 0.58571429 0.5323741  0.56834532 0.61428571 0.57857143
 0.6        0.56115108 0.56834532]","[[458, 523], [210, 771]]",4.0,"[0.6        0.62857143 0.61428571 0.5323741  0.65467626 0.61428571
 0.66428571 0.59285714 0.60431655 0.58273381 0.60714286 0.58571429
 0.58571429 0.64748201 0.64028777]","[[480, 451], [182, 749]]",0.70,0.62,0.81,931.0,0.65,0.60,0.73,0.51,931.0,0.68,0.66,0.69,0.60,0.79,981.0,1962.0,2660.0,698.0,0.63,0.57,0.70,0.48,981.0,0.65,0.64
399.0,399.0,399.0,1762.0,798.0,399.0,"[0.61875    0.6125     0.58125    0.57861635 0.66666667 0.60625
 0.65       0.59375    0.59119497 0.57861635 0.59375    0.625
 0.60625    0.59748428 0.62893082]","[[456, 475], [166, 765]]",5.0,"[0.61875    0.6125     0.6125     0.56603774 0.60377358 0.6
 0.58125    0.58125    0.66037736 0.66037736 0.64375    0.64375
 0.60625    0.6163522  0.6163522 ]","[[487, 394], [164, 717]]",0.72,0.65,0.81,881.0,0.68,0.64,0.74,0.56,881.0,0.70,0.68,0.71,0.63,0.81,931.0,1862.0,2660.0,798.0,0.66,0.61,0.73,0.52,931.0,0.68,0.67
449.0,449.0,449.0,1662.0,898.0,449.0,"[0.58888889 0.66666667 0.65       0.6424581  0.58100559 0.61666667
 0.61666667 0.62222222 0.61452514 0.61452514 0.60555556 0.57777778
 0.61666667 0.63128492 0.6424581 ]","[[457, 424], [150, 731]]",6.0,"[0.62777778 0.62222222 0.64444444 0.65921788 0.58100559 0.68888889
 0.59444444 0.58888889 0.65921788 0.64804469 0.62222222 0.6
 0.64444444 0.59776536 0.65363128]","[[471, 360], [153, 678]]",0.73,0.65,0.84,831.0,0.69,0.65,0.77,0.56,831.0,0.71,0.70,0.72,0.64,0.83,881.0,1762.0,2660.0,898.0,0.67,0.62,0.75,0.53,881.0,0.69,0.68
499.0,499.0,499.0,1562.0,998.0,499.0,"[0.59       0.675      0.615      0.64321608 0.58291457 0.64
 0.625      0.6        0.5879397  0.63316583 0.615      0.62
 0.645      0.63819095 0.57788945]","[[456, 375], [138, 693]]",7.0,"[0.62       0.66       0.565      0.64824121 0.63316583 0.67
 0.645      0.65       0.65829146 0.63819095 0.64       0.67
 0.595      0.65326633 0.59798995]","[[443, 338], [124, 657]]",0.75,0.67,0.85,781.0,0.71,0.66,0.79,0.57,781.0,0.73,0.71,0.73,0.65,0.84,831.0,1662.0,2660.0,998.0,0.69,0.65,0.77,0.56,831.0,0.71,0.70
549.0,549.0,549.0,1462.0,1098.0,549.0,"[0.61818182 0.60454545 0.63636364 0.62557078 0.61187215 0.64090909
 0.64545455 0.63181818 0.64840183 0.6347032  0.60454545 0.61363636
 0.65909091 0.6347032  0.64383562]","[[450, 331], [106, 675]]",8.0,"[0.64090909 0.64545455 0.67727273 0.61643836 0.67123288 0.67272727
 0.65       0.63636364 0.62557078 0.63926941 0.63636364 0.67272727
 0.60454545 0.66666667 0.66666667]","[[430, 301], [103, 628]]",0.76,0.67,0.86,731.0,0.72,0.68,0.81,0.58,731.0,0.74,0.72,0.76,0.67,0.87,781.0,1562.0,2660.0,1098.0,0.71,0.67,0.82,0.57,781.0,0.75,0.72
599.0,599.0,599.0,1362.0,1198.0,599.0,"[0.625      0.60833333 0.6125     0.64853556 0.68200837 0.6375
 0.6125     0.66666667 0.61087866 0.60251046 0.62916667 0.60833333
 0.675      0.60669456 0.60251046]","[[408, 323], [78, 653]]",9.0,"[0.62083333 0.625      0.62083333 0.69037657 0.66108787 0.6375
 0.62083333 0.65833333 0.62761506 0.71129707 0.65       0.65416667
 0.62083333 0.66527197 0.64853556]","[[400, 281], [88, 593]]",0.76,0.67,0.87,681.0,0.72,0.68,0.81,0.58,681.0,0.74,0.72,0.77,0.67,0.89,731.0,1462.0,2660.0,1198.0,0.72,0.67,0.84,0.56,731.0,0.75,0.73
649.0,649.0,649.0,1262.0,1298.0,649.0,"[0.67307692 0.63076923 0.63461538 0.62162162 0.64478764 0.61538462
 0.64230769 0.61538462 0.62548263 0.62162162 0.63846154 0.66153846
 0.64615385 0.66795367 0.63706564]","[[380, 301], [62, 619]]",10.0,"[0.67692308 0.64230769 0.68846154 0.65250965 0.64092664 0.68076923
 0.69230769 0.60384615 0.61389961 0.63706564 0.66153846 0.62307692
 0.65384615 0.66023166 0.64092664]","[[384, 247], [90, 541]]",0.77,0.69,0.86,631.0,0.73,0.70,0.81,0.62,631.0,0.75,0.73,0.78,0.68,0.91,681.0,1362.0,2660.0,1298.0,0.73,0.68,0.86,0.56,681.0,0.77,0.73
